COD,PRODUS,COMANDA F,TR CI,Cinema,VZ CI,TR CR,Crisan,VZ CR,DEPOZIT,EXP,TR GA,Gara,VZ GA,TR PR,Progresu,VZ PR,TR ST,Steaua,VZ ST,TR ZA,Zahana,VZ ZA,TOTAL,VZ 1,VZ 6
024913,HELL ENERGY DRINK 250ML WATERMELON SGR+0.50 RON GARANTIE DOZA,,,35,0,,24,2,49,,,21,2,,0,0,,9,1,,44,3,182,8,
024914,HELL ENERGY DRINK 250ML ZERO ZAHAR,,,35,0,,10,0,0,,,1,0,,0,0,,0,0,,0,0,46,0,
024915,XIXO ICE TEA LEMON BLACK 250ML DOZA SGR+0.5 RON GARANTIE DOZA,,,10,0,,23,1,25,,,28,3,,0,0,,22,0,,11,0,119,4,
024916,BURN ENERGY DRINK GUVA 250ML SGR+0.50 RON GARANTIE DOZA,,,5,0,,8,2,20,,,9,1,,0,0,,7,2,,7,0,56,5,
024917,COCA COLA 300ML SGR + 0.50 RON GARANTIE PET,,,10,0,,18,0,75,,,19,2,,5,3,,12,7,,7,0,146,12,
024918,MONSTER ENERGY 500ML ULTRA ZERO SGR+0.50 RON GARANTIE DOZA,,,0,0,,0,0,-1,,,0,0,,0,0,,5,0,,2,1,6,1,
024919,FANTA 500ML TROPICAL SGR+0.50 RON GARANTIE PET,,,8,7,,13,3,30,,,24,3,,8,2,,4,1,,12,1,99,17,
024920,CAPPY 1.25L ZERO ZAHAR LAMAIE SI CAPSUNI SGR +0.50RON GARANTIE PET,,,4,0,,6,1,4,,,0,0,,5,1,,4,1,,0,0,23,3,
024921,FANTA 2L TROPICAL SGR+0.50 RON GARANTIE PET,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
024922,FRUTTI FRESH 2.5L PERE SGR + 0.50 RON GARANTIE PET,,,9,5,,22,7,127,,,15,5,,7,4,,14,1,,10,8,204,30,
024923,CAPPY TASTY ZERO LEMON&ANANAS 400ML SGR+0.50 RON GARANTIE PET,,,0,0,,0,0,62,,,0,0,,0,0,,0,0,,0,0,62,0,
024930,COTNARI 1.5L ETICHETA GALBENA ALB DD SGR+0.50 RON GARANTIE STICLA,,,5,0,,14,0,46,,,7,4,,0,0,,9,3,,7,2,88,9,
024931,BERE URSUS 0.5L COOLER NA MANGO&LIME SGR+0.5 RON GARANTIE DOZA,,,7,0,,12,0,18,,,11,1,,0,0,,9,0,,8,0,65,1,
024932,BERE BUCEGI 500 ML DOZA SGR +0.50 RON GARANTIE DOZA,,,7,0,,0,5,0,,,20,0,,0,0,,14,0,,31,0,72,5,
024933,SQUIZZY LIMONADA 500ML SGR + 0.50 RON GARANTIE PET,,,0,0,,8,0,1,,,6,1,,0,0,,0,0,,0,0,15,1,
024934,APA 6L APUSEANA,,,11,0,,4,3,15,,,0,3,,1,6,,4,1,,1,1,36,14,
024935,GRANINI 0.33L PORTOCALE SGR+0.50 RON GARANTIE PET,,,2,0,,7,1,10,,,3,0,,0,0,,0,0,,0,0,22,1,
024936,RED BULL ENERGY TROPICAL 250ML SGR+0.50RON GARANTIE DOZA,,,0,0,,2,0,0,,,0,0,,0,0,,0,0,,0,0,2,0,
024937,RED BULL ENERGY DRINK 250ML SGR+0.50RON GARANTIE DOZA,,,18,6,,33,7,216,,,16,4,,0,0,,11,0,,15,5,309,22,
024938,RECAS SCHWABEN WEIN 750MLFETEASCA REGALA ALB DS SGR+0.50 RON GARANTIE STICLA,,,0,0,,1,2,0,,,3,0,,0,0,,0,0,,0,0,4,2,
024943,T BEST ALOE VERA DRINK 240ML ORIGINAL SGR +0.50 RON GARANTIE DOZA,,,18,1,,21,2,0,,,0,0,,0,0,,5,1,,7,0,51,4,
024944,SCHWEPPES 0.33L DOZA PINK TONIC STYLE  SGR+0.50 RON GARANTIE DOZA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
024945,GLACEAU SMART WATER 1.1L APA PLATA SGR +0.50 RON GARANTIE PET,,,9,1,,9,0,102,,,11,1,,0,0,,10,0,,4,2,145,4,
024948,BECIUL DOMNESC 750ML CABERNET SAUVIGNON DULCE SGR+0.50 RON GARANTIE STICLA,,,2,2,,5,0,0,,,0,4,,0,0,,0,0,,4,0,11,6,
024949,BECIUL DOMNESC 750ML FETEASCA NEAGRA DD SGR+0.50 RON GARANTIE STICLA,,,3,1,,0,0,0,,,0,1,,0,0,,0,0,,3,0,6,2,
024950,BECIUL DOMNESC 750ML ROSE DEMISEC SGR + 0.50 RON GARANTIE STICLA,,,1,0,,1,1,4,,,2,2,,0,0,,2,0,,3,0,13,3,
024955,BERE CIUC 0.5L DOZA RADLER ZMEURA SI LAMAIE ZERO ALCOOL SGR +0.50 RON GARANTIE DOZA,,,0,2,,0,5,0,,,8,0,,0,0,,8,0,,3,2,19,9,
024956,BERE TIMISOREANA DOZA 550ML  SGR + 0.50 RON GARANTIE DOZA,,,0,0,,0,0,0,,,0,0,,0,0,,-1,0,,-1,0,-2,0,
024957,MUSCATEL ALB DD 2L SGR+0.50 RON GARANTIE PET,,,7,0,,9,1,30,,,4,1,,6,1,,6,0,,6,4,68,7,
024959,BERE ALBACHER 0.66L ST SGR+ 0.50RON GARANTIE STICLA,,,240,165,,72,8,768,,,42,10,,26,41,,41,31,,8,11,1197,266,
024968,ALOE VERA 500ML ORIGINAL SGR+ 0.50 RON GARANTIE PET,,,0,0,,0,0,0,,,0,0,,0,0,,3,1,,6,0,9,1,
024985,QUEEN S NATA DE COCO ORIGINAL 500ML  SGR+ 0.50 RON GARANTIE PET,,,2,1,,0,0,0,,,6,0,,0,0,,6,3,,5,1,19,5,
024986,QUEEN S NATA DE COCO MANGO 500ML  SGR+ 0.50 RON GARANTIE PET,,,9,0,,6,2,0,,,13,1,,0,0,,6,0,,0,0,34,3,
024987,QUEEN S NATA DE COCO LEMON SI RASPBERRY 500ML  SGR+ 0.50 RON GARANTIE PET,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
024988,QUEEN S NATA DE COCO BUBBLEGUM 500ML  SGR+ 0.50 RON GARANTIE PET,,,0,0,,0,0,0,,,0,0,,0,0,,1,0,,10,0,11,0,
024989,LIMONADA 250ML URUDAG,,,1,0,,0,0,13,,,1,0,,0,0,,6,0,,0,0,21,0,
024990,CHIVAS REGAL 12ANI STICLA 700ML SGR+ 0.50 RON GARANTIE STICLA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
024992,FRESHER 250ML ANANAS SGR +0.50 RON GARANTIE STICLA,,,11,1,,12,0,19,,,15,1,,0,0,,9,1,,17,0,83,3,
024993,FRESHER 250ML MANDARINE SGR +0.50 RON GARANTIE STICLA,,,7,0,,6,2,0,,,5,0,,0,0,,5,0,,8,0,31,2,
024994,FRESHER 250ML CAPSUNI SI PEPENE SGR +0.50 RON GARANTIE STICLA,,,9,2,,20,4,67,,,9,4,,0,0,,10,1,,4,0,119,11,
024995,GRANINI 1.5L LIMONADA CU MENTA  SGR+0.50 RON GARANTIE PET,,,4,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,4,0,
024996,BERE PERONI NASTRO AZZURRO 660ML SGR+ 0.50 RON GARANTIE STICLA,,,9,0,,16,0,45,,,7,4,,0,0,,18,0,,0,0,95,4,
024997,FRESHER 250ML LAMAIE  SGR +0.50 RON GARANTIE STICLA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
024998,BORSEC APA 0.33L MINERALA SGR+0.50 RON GARANTIE STICLA,,,7,1,,9,0,0,,,12,1,,0,0,,0,0,,0,0,28,2,
024999,BUCOVINA APA 0.5L MINERALA SGR+ 0.50 RON GARANTIE PET,,,6,2,,12,0,12,,,16,1,,0,0,,14,0,,5,1,65,4,
025000,NESTEA 330ML PIERSICA SGR+0.5 RON GARANTIE DOZA,,,12,0,,10,0,-1,,,4,4,,0,0,,10,0,,12,0,47,4,
025001,TEDI SUC 0.3L MORCOV-MAR-PIERSICA SGR + 0.50 RON GARANTIE PET,,,5,0,,-1,0,0,,,0,0,,0,0,,0,0,,1,0,5,0,
025002,TEDI PLAY 0.4L MORCOV MERE CIRESE LAMAIE VERDE SGR+0.50 RON GARANTIE PET,,,0,1,,0,0,0,,,5,0,,0,0,,0,0,,0,0,5,1,
025003,TEDI SUC 0.9L MORCOV-MAR-PORTOCALA CU MIERE SGR +0.50 RON GARANTIE PET,,,6,0,,2,2,0,,,4,0,,0,0,,3,0,,3,0,18,2,
025006,ZIZIN BLUE APA DE IZVOR 1L PLATA  SGR+ 0.50 RON GARANTIE PET,,,8,1,,12,0,19,,,7,4,,3,0,,10,0,,9,1,68,6,
025008,RIENERGY ENERGY DRINK 250ML SGR+0.5 RON GARANTIE DOZA,,,13,0,,51,7,109,,,26,1,,12,12,,10,1,,17,0,238,21,
025009,TYMBARK COOL 2L PARA SGR+0.50 RON GARANTIE PET,,,4,4,,6,0,6,,,7,0,,0,0,,2,0,,4,1,29,5,
025010,FRUTTI FRESH 0.33L PERE DZ SGR+0.5 RON GARANTIE DOZA,,,4,0,,4,0,0,,,0,0,,0,0,,2,0,,9,0,19,0,
025011,FRUTTI FRESH 0.33L TUTTI FRUTTI DZ SGR+0.5 RON GARANTIE DOZA,,,0,0,,0,0,-1,,,1,0,,5,0,,4,0,,7,0,16,0,
025012,FRUTTI FRESH 2.5L LAMAIE SI MENTA SGR + 0.50 RON GARANTIE PET,,,7,0,,8,0,14,,,6,0,,4,0,,3,0,,2,0,44,0,
025013,FRUTTI FRESH 2.5L TUTTI FRUTTI SGR + 0.50 RON GARANTIE PET,,,10,5,,18,1,72,,,13,3,,4,1,,9,4,,17,2,143,16,
025014,FRUTTIA LIMONADA 500ML SGR + 0.50 RON GARANTIE PET,,,6,1,,15,5,6,,,8,0,,3,0,,9,0,,4,1,51,7,
025015,IZVORUL MINUNILOR APA 0.5L PLATA SGR + 0.50 RON GARANTIE PET,,,8,0,,32,0,60,,,15,5,,5,2,,11,0,,16,0,147,7,
025017,ANGELLI CHERRY 500ML LICHIOR,,,2,0,,2,0,1,,,4,0,,0,0,,2,0,,1,0,12,0,
025018,HELL ENERGY DRINK 250ML SGR+0.50 RON GARANTIE DOZA,,,255,33,,318,46,2920,,,71,60,,17,33,,28,4,,17,25,3626,201,
025019,XIXO ICE TEA WATERMELON & RASPERRY 250ML DOZA SGR+0.5 RON GARANTIE DOZA,,,0,13,,27,1,24,,,20,3,,0,0,,21,0,,18,0,110,17,
025020,CRAMA CEPTURA MOTIV  VIN FETEASCA REGARA &CHARDONNAY 0.750 ML ALB DS SGR+0.50 RON GARANTIE STICLA,,,0,0,,7,2,0,,,2,0,,0,0,,0,0,,0,0,9,2,
025023,CRAMA CEPTURA MOTIV VIN FETEASCA NEAGRA&CABER. SAUVIG 750ML  ROSU DS SGR+0.50 RON GARANTIE STICLA,,,2,0,,5,1,0,,,0,0,,0,0,,0,0,,0,0,7,1,
025025,CRAMA CEPTURA MOTIV VIN CABERNET SAUVIGNON&MERLOT 750ML ROSE DS SGR+0.50 RON GARANTIE STICLA,,,0,0,,5,2,0,,,1,0,,0,0,,0,0,,0,0,6,2,
025026,SOMERSBY MERE CIDER 0.33L SGR+0.50 RON GARANTIE STICLA,,,0,0,,3,0,0,,,1,0,,0,0,,4,0,,4,0,12,0,
025036,BORSEC APA 2L PLATA SGR+0.50 RON GARANTIE PET,,,25,6,,42,16,234,,,61,34,,8,8,,9,12,,13,6,392,82,
025037,BUCOVINA APA 2L PLATA SGR+0.50 RON GARANTIE PET,,,17,11,,66,18,204,,,25,13,,10,5,,14,3,,6,8,342,58,
025038,NESTEA 500ML FRUCTE DE PADURE SGR+0.50 RON GARANTIE PET,,,12,1,,10,2,12,,,10,1,,0,0,,0,0,,10,0,54,4,
025043,HELL ENERGY DRINK 250ML BLACK CHERRY SGR+0.50 RON GARANTIE DOZA,,,12,2,,22,1,1,,,2,0,,0,0,,10,0,,0,0,47,3,
025044,HELL ENERGY 250ML CAFFEINE FREE SGR+0.50 RON GARANTIE DOZA,,,16,0,,7,1,0,,,28,3,,0,0,,14,0,,0,1,65,5,
025045,GLACEAU SMART WATHER APA PLATA 600ML SGR+ 0.50 RON GARANTIE PET,,,5,1,,15,1,36,,,13,0,,0,0,,11,0,,9,1,89,3,
025055,COTNARI 1.5L ETICHETA GALBENA ROSU DD SGR+0.50 RON GARANTIE STICLA,,,5,0,,6,0,27,,,6,2,,0,0,,3,0,,5,0,52,2,
025056,COTNARI 750ML GRASA DE COTNARI ALB DD SGR+0.50 RON GARANTIE STICLA,,,7,2,,6,4,0,,,6,2,,0,0,,3,1,,6,2,28,11,
025057,COTNARI 1.5L ETICHETA GALBENA ROSE DD SGR+0.50 RON GARANTIE STICLA,,,4,0,,5,0,-2,,,10,0,,0,0,,4,1,,2,3,23,4,
025058, FLOEWATER APA CARBOGAZOASA 250ML SPARKLING SGR + 0.50 RON GARANTIE DOZA,,,11,0,,14,0,-1,,,25,0,,0,0,,2,0,,0,0,51,0,
025059, FLOEWATER APA PLATA 250ML STILL  SGR + 0.50 RON GARANTIE DOZA,,,11,0,,18,0,0,,,28,0,,0,0,,4,0,,7,1,68,1,
025060,ICE  COFFE 250ML CAPPUCCINO DZ SGR+0.50 RON GARANTIE DOZA,,,3,1,,9,0,0,,,1,0,,0,0,,2,0,,0,0,15,1,
025061,ICE  COFFE 250ML DOUBLE ESPRESSO DZ SGR+0.50 RON GARANTIE DOZA,,,7,0,,10,0,1,,,11,0,,0,0,,10,0,,0,0,39,0,
025062,ICE  COFFE 250ML SALTED CARAMEL DZ SGR+0.50 RON GARANTIE DOZA,,,4,0,,5,1,0,,,0,0,,0,0,,0,0,,0,0,9,1,
025077,SAMBUREL DE OLT 0.75L ROSE DS SGR+0.50 RON GARANTIE STICLA,,,2,1,,3,0,0,,,5,0,,0,0,,3,0,,2,0,15,1,
025078,SAMBURESTI 0.75L  SAUVIGNON BLANC SEC SGR+0.50 RON GARANTIE STICLA,,,3,0,,2,0,0,,,4,0,,0,0,,2,0,,3,0,14,0,
025079,SAMBURESTI 0.75L  ROSE SEC SGR+0.50 RON GARANTIE STICLA,,,3,0,,3,0,0,,,0,3,,0,0,,3,0,,3,0,12,3,
025080,SAMBURESTI 0.75L CHARDONNAY SEC SGR+0.50 RON GARANTIE STICLA,,,3,0,,2,0,0,,,1,2,,0,0,,3,0,,3,0,12,2,
025088,FRESHER 250ML LAMAIE  SGR +0.50 RON GARANTIE STICLA,,,4,1,,43,1,108,,,17,0,,0,0,,12,0,,12,0,196,2,
025089,GRANINI 0.33L PIERSICI SGR+0.50 RON GARANTIE PET,,,6,0,,1,0,0,,,3,0,,0,0,,0,0,,3,0,13,0,
025091,MONSTER ENERGY 500ML LEWIS HAMILTON ZERO ZAHAR SGR+ 0.50 RON GARANTIE DOZA,,,10,0,,8,0,0,,,6,1,,0,0,,6,0,,2,0,32,1,
025106,MUSCATEL ALB DS 2L SGR+0.50 RON GARANTIE PET,,,5,0,,4,0,0,,,2,0,,2,0,,6,0,,0,0,19,0,
025107,MUSCATEL ROSU DD 2L SGR+0.50 RON GARANTIE PET,,,8,0,,6,0,42,,,5,1,,5,0,,5,0,,9,2,80,3,
025111,BERE SKOL 330ML STICLA SGR+ 0.50RON GARANTIE STICLA,,,12,0,,13,0,1,,,12,0,,0,0,,8,0,,18,0,64,0,
025112,PEPSI COLA 0.25L ST VINTAGE SGR + 0.50RON GARANTIE STICLA,,,16,4,,15,4,72,,,26,16,,19,6,,13,10,,12,1,173,41,
025113,AQUA CARPATICA 0.33 DOZA ZMEURA SGR+0.50RON GARANTIE DOZA,,,8,1,,19,0,34,,,15,2,,0,0,,5,0,,5,0,86,3,
025114,AQUA CARPATICA 0.33 DOZA PIERSICA SI MANGO SGR+0.50RON GARANTIE DOZA,,,10,1,,19,2,72,,,16,1,,0,0,,6,0,,5,0,128,4,
025115,AQUA CARPATICA 0.33 DOZA MAR SGR+0.50RON GARANTIE DOZA,,,6,2,,15,0,138,,,12,0,,0,0,,6,3,,8,0,185,5,
025123,VODCA V33 500ML LEMON SGR+0.50 RON GARANTIE STICLA,,,5,0,,5,0,6,,,6,0,,0,0,,8,0,,13,0,43,0,
025125,BERE HOLSTEN 0.33L SGR+0.50 RON GARANTIE STICLA,,,11,0,,9,1,0,,,18,0,,0,0,,4,0,,6,0,48,1,
025133,RECAS SCHWABEN WEIN 750ML ROZE DS SGR +0.50 RON GARANTIE STICLA,,,3,1,,5,0,22,,,4,0,,0,0,,6,0,,3,0,43,1,
025134,BABANU 2.5L ALB DS SGR +0.50 RON GARANTIE PET,,,6,0,,0,0,0,,,0,0,,0,0,,3,0,,0,0,9,0,
025135,BABANU 2.5L ROSU DD SGR +0.50 RON GARANTIE PET,,,6,0,,4,1,0,,,2,1,,0,0,,6,0,,5,2,23,4,
025144,BORSEC APA 0.5L PLATA SGR+0.50 RON GARANTIE PET,,,7,6,,56,7,12,,,24,4,,11,6,,24,6,,14,1,148,30,
025174,PREMIAT ETICHETA NEAGRA 1.5L ALB D.S SGR+0.5 RON GARANTIE STICLA,,,3,0,,3,0,30,,,5,1,,0,0,,4,1,,4,0,49,2,
025175,PREMIAT ETICHETA NEAGRA 1.5L ROSU D.S SGR+0.5 RON GARANTIE STICLA,,,7,4,,3,0,87,,,4,0,,0,0,,2,0,,3,3,106,7,
025176,PREMIAT ETICHETA NEAGRA 1.5L ROSE D.S SGR+0.5 RON GARANTIE STICLA,,,5,1,,5,0,30,,,5,0,,0,0,,1,3,,5,2,51,6,
025182,ZIZIN BLUE APA DE IZVOR 0.5L PLATA  SGR+ 0.50 RON GARANTIE PET,,,13,2,,17,6,12,,,14,5,,9,5,,11,2,,16,1,92,21,
025183,ANGELLI 750ML BLANC DE BLANCS SGR +0.50 RON GARANTIE STICLA,,,4,0,,9,1,4,,,4,2,,0,0,,4,1,,7,1,32,5,
025184,ANGELLI 750ML PESCA SGR + 0.5 RON GARANTIE STICLA,,,8,0,,6,3,20,,,5,2,,1,3,,1,5,,0,3,41,16,
025189,BECIUL DOMNESC 750ML MERLOT DS SGR +0.50 RON GARANTIE STICLA,,,2,0,,4,0,0,,,6,1,,0,0,,2,0,,2,0,16,1,
025190,BECIUL DOMNESC 750ML FETEASCA REGALA DS SGR+0.50 RON GARANTIE STICLA,,,3,0,,3,0,0,,,2,0,,0,0,,2,0,,2,0,12,0,
025217,MONSTER ENERGY 500ML ULTRA FIESTA MANGO ZERO SGR+0.50 RON GARANTIE DOZA,,,4,0,,1,2,1,,,8,3,,0,0,,2,0,,6,0,22,5,
025218,MONSTER ENERGY 500ML JUICED KHAOTIC SGR+0.50 RON GARANTIE DOZA,,,2,0,,7,0,1,,,0,1,,0,0,,3,0,,1,0,14,1,
025219,MONSTER ENERGY 500ML THE DOCTOR VR/46 SGR+0.50 RON GARANTIE DOZA,,,4,0,,5,0,0,,,6,2,,0,0,,5,0,,5,0,25,2,
025220,FUZE TEA  500ML FRUCTUL PASIUNII ZERO SGR+0.50 RON GARANTIE PET,,,8,2,,15,0,12,,,15,2,,0,0,,6,0,,9,0,65,4,
025221,JIDVEI TRADITIONAL FETEASCA REGALA 750ML DS SGR+0.50 RON GARANTIE STICLA,,,16,0,,18,7,75,,,8,3,,0,0,,3,3,,4,0,124,13,
025225,JIDVEI DRY MUSCAT GRIGORESCU 750ML DS SGR+ 0.50 RON GARANTIE STICLA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
025226,JIDVEI FETEASCA ALBA 750ML SEC SGR+ 0.50 RON GARANTIE STICLA,,,5,1,,3,0,3,,,2,0,,0,0,,6,0,,2,1,21,2,
025227,JIDVEI TRADITIONAL MUSCAT OTTONEL 750ML DD SGR+ 0.50 RON GARANTIE STICLA,,,2,0,,2,2,0,,,0,2,,0,0,,3,0,,1,0,8,4,
025233,ALEXANDRION 5* 500ML SGR + 0.5 RON GARANTIE STICLA,,,10,4,,9,0,43,,,4,0,,0,0,,5,0,,8,0,79,4,
025243,BERE HEINEKEN 0.5 DOZA SGR+ 0.50 RON GARANTIE DOZA,,,2,0,,15,3,1,,,8,7,,0,0,,23,0,,19,0,68,10,
025244,BERE NEUMARKT 0.33L SGR+0.50 RON GARANTIE STICLA,,,6,0,,18,0,0,,,2,2,,0,0,,14,0,,13,0,53,2,
025249,BERE TUBORG 0.33L STICLASGR+0.50 RON GARANTIE STICLA,,,77,12,,86,3,504,,,138,6,,47,20,,27,15,,68,28,947,84,
025260,BORSEC APA 0.75L PLATA SGR +0.50 RON GARANTIE STICLA,,,0,0,,9,0,0,,,5,0,,0,0,,0,0,,0,0,14,0,
025261,BORSEC APA 0.75L MINERALA SGR +0.50 RON GARANTIE STICLA,,,15,13,,24,17,2,,,15,3,,0,0,,7,3,,8,2,71,38,
025271,VITAMIN AQUA CA ZERO 0.6L LAMAIE&LICHEE SGR +0.50 RON GARANTIE PET,,,0,0,,0,0,0,,,4,0,,0,0,,0,0,,0,0,4,0,
025276,BALTAGUL COGNAC 500ML STICLA,,,6,0,,12,0,72,,,10,0,,6,0,,5,0,,6,0,117,0,
025285,FRUTTIA DELICIO 1.5L PERE SGR+0.50 RON GARANTIE PET,,,0,0,,0,0,0,,,6,0,,0,0,,0,0,,0,0,6,0,
025286,FUZE TEA  500MLPARA SI GHIMBIR  SGR+0.50 RON GARANTIE PET,,,0,0,,0,0,0,,,0,0,,0,0,,1,0,,2,0,3,0,
025287,FUZE TEA 1.5L FRUCTUL PASIUNII SGR +0.50 RON GARANTIE PET,,,6,0,,6,2,6,,,4,2,,0,0,,5,2,,7,0,34,6,
025288,FUZE TEA 1.5L PARA SI GHIMBIR SGR +0.50 RON GARANTIE PET,,,3,0,,0,0,0,,,0,0,,0,0,,0,0,,2,0,5,0,
025292,BERE KOZEL LAGER 0.5L DOZA SGR + 0.50 RON GARANTIE DOZA,,,30,1,,28,7,0,,,42,9,,0,0,,20,0,,0,0,120,17,
025293,BERE PERONI NASTRO AZZURRO(1X 5ST) +PAHAR GRATIS  330ML SGR+( 5 X 0.50) RON GARANTIE STICLA,,,19,0,,8,0,0,,,4,0,,0,0,,3,0,,3,1,37,1,
025308,FINLANDIA 200ML SGR + 0.5 RON GARANTIE STICLA,,,0,0,,2,0,0,,,0,0,,2,0,,2,0,,1,0,7,0,
025309,FINLANDIA 500ML SGR + 0.5 RON GARANTIE STICLA,,,2,0,,2,0,0,,,0,0,,0,0,,0,0,,0,0,4,0,
025310,FINLANDIA 700ML SGR + 0.5 RON GARANTIE STICLA,,,2,0,,2,0,0,,,1,0,,0,0,,0,0,,0,0,5,0,
025311,FINLANDIA 700ML BLACKCURRANT SGR + 0.5 RON GARANTIE STICLA,,,2,0,,2,0,0,,,1,0,,0,0,,0,0,,0,0,5,0,
025312,JACK DANIELS 330ML COCA COLA SGR +0.50 RON GARANTIE DOZA,,,0,0,,4,0,0,,,1,0,,0,0,,0,0,,0,0,5,0,
025313,XIXO COLA ZERO 250ML DOZA SGR+0.5 RON GARANTIE DOZA,,,2,0,,6,3,0,,,5,0,,0,0,,20,0,,23,0,56,3,
025319,VITAMIN AQUA MG 1.2L PEAR&BLUEBERRY SGR +0.50 RON GARANTIE PET,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
025322,JOHNNIE WALKER RED LABEL 50ML,,,1,1,,0,0,0,,,2,0,,0,0,,4,0,,5,0,12,1,
025324,J&B 700ML RARE SGR+ 0.50 RON GARANTIE STICLA,,,1,0,,0,0,0,,,0,0,,0,0,,0,0,,2,0,3,0,
025325,JACK DANIELS 700ML SGR+ 0.50 RON GARANTIE STICLA,,,0,0,,0,0,0,,,0,0,,0,0,,1,0,,0,0,1,0,
025326, MIONETTO 0.75 ML PROECCO TREVISO SGR +0.50 RON GARANTIE STICLA,,,0,0,,2,0,0,,,0,1,,0,0,,1,0,,2,0,5,1,
025327,CRAITA 750ML VIN ROSU DD SGR+ 0.50 RON GARANTIE STICLA,,,6,0,,6,0,0,,,3,0,,0,0,,3,0,,4,0,22,0,
025329,CRAITA 750ML VIN ROSU DS SGR+ 0.50 RON GARANTIE STICLA,,,6,0,,3,0,0,,,5,0,,0,0,,5,0,,2,0,21,0,
025331,CRAITA 750ML VIN ALB DS SGR+ 0.50 RON GARANTIE STICLA,,,5,0,,6,0,42,,,5,0,,0,0,,3,0,,6,2,67,2,
025332,SANGE DE TAUR 750ML ROSE DULCE SGR + 0.5 RON GARANTIE STICLA,,,4,1,,4,0,18,,,3,0,,0,0,,3,0,,4,0,36,1,
025337,BERE SKOL 0.5L DOZA SGR + 0.50 RON GARANTIE DOZA,,,20,0,,12,0,12,,,18,0,,0,0,,16,0,,10,0,88,0,
025357,7UP 500ML LEMON LIME ZERO ZAHAR SGR+0.50 RON GARANTIE PET,,,5,1,,12,0,0,,,18,0,,0,0,,6,0,,6,0,47,1,
025378,NESTEA 1.5L MANGO-ANANAS  SGR+0.50 RON GARANTIE PET,,,3,1,,6,0,0,,,0,0,,0,0,,3,1,,6,0,18,2,
025446, MIONETTO 200ML PROECCO TREVISO SGR +0.50 RON GARANTIE STICLA,,,0,0,,0,0,2,,,0,0,,0,0,,0,0,,0,0,2,0,
025458,ANGELLI BAMBINO 750ML PESCA SGR + 0.5 RON GARANTIE STICLA,,,5,2,,13,2,2,,,5,3,,3,0,,3,0,,5,2,36,9,
025459,ANGELLI BAMBINO 750ML ZMEURA SGR + 0.5 RON GARANTIE STICLA,,,5,2,,11,2,6,,,2,6,,0,0,,8,1,,1,3,33,14,
025460,ANGELLI LICHIOR 1L CHERRY SGR + 0.5 RON GARANTIE STICLA,,,5,1,,4,1,6,,,6,2,,0,0,,3,0,,3,1,27,5,
025461,ANGELLI 750ML CHERRY SGR + 0.5 RON GARANTIE STICLA,,,3,0,,2,0,1,,,2,0,,0,0,,0,0,,2,0,10,0,
025462,ANGELLI 750ML CUVEE IMPERIAL DS  SGR +0.50 RON GARANTIE STICLA,,,12,0,,17,0,30,,,15,2,,0,3,,3,2,,10,1,87,8,
025463,ANGELLI CREMA CIOCOLATA 500ML LICHIOR SGR+ 0.50 RON GARANTIE STICLA,,,2,1,,5,0,0,,,3,0,,0,0,,6,0,,2,0,18,1,
025473,JOHNNIE WALKER 700ML CASETA+2PAHAR SGR+ 0.50 RON GARANTIE STICLA,,,0,1,,1,1,0,,,1,1,,0,0,,2,1,,0,1,4,5,
025490,BABANU 2.5L ROSU DS SGR +0.50 RON GARANTIE PET,,,6,0,,6,0,48,,,8,0,,0,0,,6,0,,5,0,79,0,
025493,BERE TUBORG 0.33L CHRISTMAS SGR+0.50 RON GARANTIE STICLA,,,0,0,,10,0,0,,,10,2,,0,0,,7,0,,0,0,27,2,
025499,ZOZOLE BAUTURA NECARB 300ML CIRESE,,,6,0,,4,0,0,,,2,1,,0,0,,0,0,,3,0,15,1,
025500,ZOZOLE BAUTURA NECARB 300ML RAINBOW ZMEURA+0.50 RON GARANTIE PET,,,8,1,,3,0,0,,,6,1,,0,0,,0,1,,0,0,17,3,
025501,ZOZOLE BAUTURA NECARB 300ML MERE+0.50 RON GARANTIE PET,,,9,0,,8,1,6,,,4,0,,0,0,,3,0,,-1,0,29,1,
025557,TEDI WATER 0.5L LAMAIE SGR +0. 50 RON GARANTIE PET,,,0,0,,12,0,0,,,12,0,,0,0,,0,0,,0,0,24,0,
025558,TYMBARK 1L PINACOLADA,,,1,0,,0,1,0,,,2,0,,0,0,,0,0,,0,0,3,1,
025559,TYMBARK 1L MOJITO,,,2,0,,1,0,0,,,2,0,,0,0,,0,0,,0,0,5,0,
025573,J&B RARE 700ML CASETA+2PAHAR SGR+ 0.50 RON GARANTIE STICLA,,,1,1,,3,0,2,,,4,1,,0,0,,5,2,,2,0,17,4,
